,prob_thresh,bone_thresh,size_thresh,accuracy,precision,recall,accuracy_mean,precision_mean,recall_mean,accuracy_std,precision_std,recall_std
121,0.21544346900318823,200.0,285.7142857142857,[0.9997602701187134],[0.45271164178848267],[0.0539911650121212],0.9997602701187134,0.45271164178848267,0.0539911650121212,0.0,0.0,0.0
122,0.21544346900318823,200.0,571.4285714285714,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
123,0.21544346900318823,200.0,857.1428571428571,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
124,0.21544346900318823,200.0,1142.857142857143,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
125,0.21544346900318823,200.0,1428.5714285714287,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
126,0.21544346900318823,200.0,1714.2857142857142,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
127,0.31622776601683794,200.0,0.0,[0.9997432231903076],[0.3941430151462555],[0.15499290823936462],0.9997432231903076,0.3941430151462555,0.15499290823936462,0.0,0.0,0.0
128,0.31622776601683794,200.0,285.7142857142857,[0.9997610449790955],[0.4635784924030304],[0.051703739911317825],0.9997610449790955,0.4635784924030304,0.051703739911317825,0.0,0.0,0.0
129,0.31622776601683794,200.0,571.4285714285714,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
130,0.31622776601683794,200.0,857.1428571428571,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
131,0.31622776601683794,200.0,1142.857142857143,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
132,0.31622776601683794,200.0,1428.5714285714287,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
133,0.46415888336127775,200.0,0.0,[0.9997488260269165],[0.4116057753562927],[0.13819214701652527],0.9997488260269165,0.4116057753562927,0.13819214701652527,0.0,0.0,0.0
134,0.46415888336127775,200.0,285.7142857142857,[0.9997647404670715],[0.5470701456069946],[0.04492033272981644],0.9997647404670715,0.5470701456069946,0.04492033272981644,0.0,0.0,0.0
135,0.46415888336127775,200.0,571.4285714285714,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
136,0.46415888336127775,200.0,857.1428571428571,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
137,0.46415888336127775,200.0,1142.857142857143,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
138,0.6812920690579608,200.0,0.0,[0.9997568130493164],[0.4514158070087433],[0.11945890635251999],0.9997568130493164,0.4514158070087433,0.11945890635251999,0.0,0.0,0.0
139,0.6812920690579608,200.0,285.7142857142857,[0.9997655153274536],[0.6076146364212036],[0.030840827152132988],0.9997655153274536,0.6076146364212036,0.030840827152132988,0.0,0.0,0.0
140,0.6812920690579608,200.0,571.4285714285714,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
141,0.6812920690579608,200.0,857.1428571428571,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
142,1.0,200.0,0.0,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
143,1.0,200.0,285.7142857142857,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
144,1.0,200.0,571.4285714285714,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
